#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double[] Time Gamma
#column double[] Energy Gamma
#column double[] Id Gamma
#column double[] Time Neutron
#column double[] Energy Neutron
#column double[] Id Neutron
,,,5.068e-09;5.41158e-09;6.32486e-09;9.82682e-09;2.01586e-08,0.183764;0.365519;0.00343052;0.00243703;0.00323835,3;3;3;3;3
1.60528e-10,0.0743798,1,2.25035e-09;2.81662e-09,1.36392;0.28309,1;1
,,,6.18655e-09;1.03566e-08;1.23189e-08;1.65716e-08;1.93543e-08;1.95597e-08;2.5528e-08;3.5264e-08;4.6076e-08,0.337803;0.0522491;0.0722385;0.00585132;0.00113669;0.0241659;0.00143289;0.000704685;0.000219378,0;1;1;1;1;1;1;1;1
2.00945e-10,0.667004,3,1.01534e-08,0.225025,2
1.49715e-10;1.80856e-10,0.27384;1.10608,0;0,2.53483e-09;3.15487e-09,0.383252;0.606183,3;3
,,,2.06544e-09,0.144796,0
1.58918e-10;1.95621e-10,0.00496256;0.0203758,1;1,,,
,,,1.26742e-08;1.41299e-08;2.49491e-08;3.72265e-08,0.0947966;0.0623754;0.00600262;0.00134248,2;2;2;2
1.99313e-10;2.03252e-10;3.58574e-10;3.93212e-10;4.12381e-10;2.04713e-10;2.08693e-10,0.0134872;0.242662;0.047973;0.0257587;0.00503652;0.179308;0.0513729,0;0;0;0;0;2;3,2.80216e-09,0.907754,0
1.61413e-10;2.09638e-10,0.12121;0.106373,1;3,,,
1.48936e-10;1.55926e-10,3.41623;0.0620691,1;1,,,
,,,1.92439e-09;3.18185e-09;3.894e-09;4.31276e-09;4.97236e-09;7.29002e-09;2.54526e-08;2.563e-08;3.88347e-08;3.99293e-08;6.1831e-08,2.24446;0.280762;0.586453;0.028286;0.0202313;0.00204601;0.00109958;0.000111516;0.000756097;0.000188906;0.000172954,1;1;1;1;1;1;1;1;1;1;1
,,,2.04571e-09;6.14686e-09,0.3782;0.434487,0;3
,,,6.791e-09;6.81444e-09;1.17502e-08;1.45073e-08;1.83205e-08;2.55222e-08;6.03456e-08;6.35109e-08,0.131621;0.0226328;0.057023;0.00109869;0.00749822;0.00173218;0.000936164;5.23026e-05,1;1;1;1;1;1;1;1
,,,6.08263e-09,0.0705467,1
1.64426e-10,0.0175579,1,,,
,,,5.55419e-09;9.78023e-09;1.30447e-08;1.70671e-08;2.09238e-08;1.58786e-07;1.77094e-07;2.14508e-07,0.143492;0.108623;0.0892869;0.00811485;0.000916489;0.000249925;0.00116753;0.000755135,1;1;1;1;1;2;2;2
1.61271e-10;2.42003e-10,0.218044;0.0804124,0;0,4.95091e-09,0.0866914,1
1.59751e-10,0.0141997,1,2.42652e-09,0.422151,0
1.83248e-10,0.143558,2,,,
,,,9.74156e-09;1.03806e-08;1.23026e-08;1.31423e-08;2.96146e-09,0.0308116;0.102905;0.00184279;0.000477217;0.835958,1;1;1;1;1
1.54021e-10,0.0980419,0,,,
1.88953e-10,0.270544,2,1.12203e-08;1.37444e-08;1.49143e-08;1.56816e-08;4.27728e-08;6.05584e-08;6.12885e-08;6.52352e-08;8.84681e-08,0.244829;0.150795;0.0369828;0.00258873;0.00416323;0.00046046;0.00012788;6.74121e-05;0.000153939,0;0;0;0;0;0;0;0;0
,,,4.79073e-09;5.3648e-09;6.28922e-09,0.811181;0.176923;0.0201039,0;0;0
,,,1.46394e-09,3.4068,1
1.4753e-10,1.11473,0,,,
,,,3.73319e-09;5.62594e-09;6.26298e-09;1.0298e-08;1.17447e-08;2.8985e-08;5.46024e-08;5.9374e-08;8.19101e-08;1.58134e-07;1.89829e-07;2.08072e-07;2.12806e-07;2.17924e-07,0.372869;0.303328;0.023059;0.0265457;0.00167273;0.00241717;0.0015027;0.000141298;5.79933e-05;0.000181751;9.61832e-05;3.27998e-05;3.56629e-05;1.57096e-05,1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.7113e-10,0.115774,1,,,
,,,3.99203e-09,0.162658,2
1.56658e-10,0.0284592,0,8.80698e-09;1.04939e-08;6.15197e-09;9.05943e-09,0.105821;0.0645645;0.404752;0.0078117,0;0;2;2
1.86469e-10,0.0166337,2,,,
1.7082e-10;5.61371e-10,0.114711;0.00669602,1;2,,,
,,,3.00274e-09;3.75516e-09,0.9833;0.456601,3;3
1.50676e-10,1.08151,0,9.7905e-09;1.29222e-08,0.107476;0.0728974,1;1
1.62926e-10,0.128309,1,3.70897e-09;3.84422e-09,0.000437226;0.00415329,1;1
1.99176e-10,0.205965,3,,,
1.46081e-10;1.5895e-10,0.0314352;0.0918569,0;0,,,
,,,8.87053e-09,0.274039,1
1.5952e-10,0.284637,1,,,
,,,3.49369e-09,0.0521566,1
1.86463e-10;1.84834e-10,0.223787;0.469427,2;3,2.84084e-09,2.28092,2
